<<<<<<< HEAD
"Anno","Codice Regione","Descrizione Regione","Codice Azienda","Tipo Azienda","Codice struttura","Denominazione struttura","Indirizzo","Codice Comune","Comune","Sigla provincia","Codice tipo struttura","Descrizione tipo struttura","Tipo di Disciplina","Posti letto degenza ordinaria","Posti letto degenza a pagamento","Posti letto Day Hospital","Posti letto Day Surgery","Totale posti letto"
2010,10,"PIEMONTE",204,1,10619,"LA BERTALAZONA CASA DI CURA","VIA BERTALAZONE                         ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",36,0,0,0,36
2010,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI                    ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",40,0,0,0,40
2010,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI                    ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",150,0,10,0,160
2011,10,"PIEMONTE",204,1,10617,"ISTITUTO SUORE S.GIUSEPPE DI SUSA","PIAZZA VITTIME DI BOLOGNA               ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",117,0,0,0,117
2011,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI                    ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",40,0,0,0,40
2011,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI                    ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",150,0,10,0,160
2012,10,"PIEMONTE",204,1,10617,"ISTITUTO SUORE S.GIUSEPPE DI SUSA       ","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",25,0,0,0,25
2012,10,"PIEMONTE",204,1,10617,"ISTITUTO SUORE S.GIUSEPPE DI SUSA       ","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",24,0,0,0,24
2012,10,"PIEMONTE",204,1,10617,"ISTITUTO SUORE S.GIUSEPPE DI SUSA       ","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",98,0,0,0,98
2012,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI, 70                ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",40,0,0,0,40
2012,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI, 70                ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",150,0,10,0,160
2013,10,"PIEMONTE",204,1,10617,"ISTITUTO SUORE S.GIUSEPPE DI SUSA       ","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",25,0,0,0,25
2013,10,"PIEMONTE",204,1,10617,"ISTITUTO SUORE S.GIUSEPPE DI SUSA       ","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",24,0,0,0,24
2013,10,"PIEMONTE",204,1,10617,"ISTITUTO SUORE S.GIUSEPPE DI SUSA       ","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",98,0,0,0,98
2013,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI, 70                ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",40,0,0,0,40
2013,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI, 70                ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",150,0,10,0,160
2014,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE        ","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",25,0,0,0,25
2014,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE        ","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",24,0,0,0,24
2014,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE        ","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",98,0,0,0,98
2014,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI, 70                ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",40,0,0,0,40
2014,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI, 70                ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",150,0,10,0,160
2015,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",25,0,0,0,25
2015,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",24,0,0,0,24
2015,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE","PIAZZA VITTIME DI BOLOGNA, 1            ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",98,0,0,0,98
2015,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI, 70                ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",40,0,0,0,40
2015,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBENEFRATELLI, 70                ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",150,0,10,0,160
2016,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE","VIA CARLO ANGELA 1                      ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","ACUTI",25,0,0,0,25
2016,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE","VIA CARLO ANGELA 1                      ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",24,0,0,0,24
2016,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE","VIA CARLO ANGELA 1                      ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",98,0,0,0,98
2016,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBEBEFRATELLI 70                 ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",40,0,0,0,40
2016,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBEBEFRATELLI 70                 ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",150,0,10,0,160
2017,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE        ","VIA CARLO ANGELA 1                      ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","LUNGODEGENZA",40,0,0,0,40
2017,10,"PIEMONTE",204,1,10617,"CASA DI CURA VILLE TURINA AMIONE        ","VIA CARLO ANGELA 1                      ",1248,"SAN MAURIZIO CANAVESE                   ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",80,0,0,0,80
2017,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBEBEFRATELLI 70                 ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",40,0,0,0,40
2017,10,"PIEMONTE",204,1,10891,"BEATA VERGINE CONSOLATA                 ","VIA FATEBEBEFRATELLI 70                 ",1248,"SAN MAURIZIO CANAVESE                   ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",150,0,10,0,160
2010,10,"PIEMONTE",201,1,10007,"OSPEDALE MARTINI                        ","VIA TOFANE                              ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",202,0,21,1,224
2010,10,"PIEMONTE",201,1,10010,"OSPEDALE OFTALMICO                      ","VIA JUVARRA FILIPPO                     ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",39,0,4,20,63
2010,10,"PIEMONTE",201,1,10012,"OSPEDALE EVANGELICO VALDESE             ","VIA PELLICO SILVIO                      ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",51,0,20,36,107
2010,10,"PIEMONTE",201,1,10012,"OSPEDALE EVANGELICO VALDESE             ","VIA PELLICO SILVIO                      ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",0,0,1,0,1
2010,10,"PIEMONTE",201,1,10612,"CASA DI CURA KOELLIKER OSPEDALINO       ","CORSO FERRARIS GALILEO                  ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",84,0,0,21,105
2010,10,"PIEMONTE",201,1,10612,"CASA DI CURA KOELLIKER OSPEDALINO       ","CORSO FERRARIS GALILEO                  ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",30,0,0,0,30
2010,10,"PIEMONTE",201,1,10653,"PROMEA S.P.A.                           ","VIA MENABREA FEDERICO                   ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",0,0,0,7,7
2010,10,"PIEMONTE",201,1,10655,"CASA DI CURA CELLINI                    ","VIA CELLINI BENVENUTO                   ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",79,0,0,17,96
2010,10,"PIEMONTE",201,1,10893,"PRESIDIO SANITARIO SAN CAMILLO","STRADA COMUNALE SANTA MARGHERITA        ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",92,0,25,0,117
2010,10,"PIEMONTE",202,1,10003,"OSPEDALE MARIA VITTORIA                 ","VIA CIBRARIO LUIGI                      ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",283,0,14,34,331
2010,10,"PIEMONTE",202,1,10003,"OSPEDALE MARIA VITTORIA                 ","VIA CIBRARIO LUIGI                      ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",0,0,3,0,3
2010,10,"PIEMONTE",202,1,10011,"TORINO NORD EMERGENZA SAN GIOVANNI BOSCO","PIAZZA DEL DONATORE DI SANGUE           ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",332,0,23,13,368
2010,10,"PIEMONTE",202,1,10013,"OSPEDALE AMEDEO DI SAVOIA               ","CORSO SVIZZERA                          ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",71,0,24,0,95
2010,10,"PIEMONTE",202,1,10611,"VILLA MARIA PIA HOSPITAL                ","STRADA COMUNALE DI MONGRENO             ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",101,0,2,12,115
2010,10,"PIEMONTE",202,1,10611,"VILLA MARIA PIA HOSPITAL                ","STRADA COMUNALE DI MONGRENO             ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",20,0,0,0,20
2010,10,"PIEMONTE",202,1,10613,"SPA VILLA CRISTINA                      ","STRADA DELLE VALLETTE                   ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",151,0,0,0,151
2010,10,"PIEMONTE",202,1,10890,"PRESIDIO SANITARIO AUSILIATRICE - FONDAZ","VIA PEYRON AMEDEO                       ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",25,0,25,0,50
2010,10,"PIEMONTE",202,1,10892,"PRESIDIO SANITARIO GRADENIGO            ","CORSO REGINA MARGHERITA                 ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","ACUTI",136,0,18,25,179
2010,10,"PIEMONTE",202,1,10892,"PRESIDIO SANITARIO GRADENIGO            ","CORSO REGINA MARGHERITA                 ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",14,0,0,0,14
2010,10,"PIEMONTE",202,1,10897,"PRESIDIO SANITARIO OSPEDALE COTTOLENGO  ","VIA SAN GIUSEPPE BENEDETTO COTTOLENGO   ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","ACUTI",123,0,36,0,159
2010,10,"PIEMONTE",202,1,10897,"PRESIDIO SANITARIO OSPEDALE COTTOLENGO  ","VIA SAN GIUSEPPE BENEDETTO COTTOLENGO   ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",21,0,0,0,21
2010,10,"PIEMONTE",202,1,10897,"PRESIDIO SANITARIO OSPEDALE COTTOLENGO  ","VIA SAN GIUSEPPE BENEDETTO COTTOLENGO   ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",23,0,0,0,23
2010,10,"PIEMONTE",202,1,10898,"PRESIDIO MAJOR                          ","VIA SANTA GIULIA                        ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",80,0,0,0,80
2010,10,"PIEMONTE",901,2,10901,"AZIENDA OSPED.S.GIOVANNI BATTISTA DI TOR","CORSO LAZZARI FRANCESCO DETTO IL BRAMANT",1272,"TORINO                                  ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",1147,0,139,49,1335
2010,10,"PIEMONTE",902,2,10902,"C.T.O.-MARIA ADELAIDE                   ","VIA ZURETTI GIANFRANCO                  ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","ACUTI",305,0,11,20,336
2010,10,"PIEMONTE",902,2,10902,"C.T.O.-MARIA ADELAIDE                   ","VIA ZURETTI GIANFRANCO                  ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","RIABILITAZIONE",74,0,10,0,84
2010,10,"PIEMONTE",903,2,10903,"AZIENDA OSPEDALIERA O.I.R.M.S.-SANT'ANNA","CORSO SPEZIA                            ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","ACUTI",563,0,92,34,689
2010,10,"PIEMONTE",908,2,10908,"OSPEDALE MAURIZIANO  UMBERTO I - TORINO ","LARGO TURATI FILIPPO                    ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","ACUTI",364,0,25,17,406
2010,10,"PIEMONTE",908,2,10908,"OSPEDALE MAURIZIANO  UMBERTO I - TORINO ","LARGO TURATI FILIPPO                    ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","LUNGODEGENZA",18,0,0,0,18
2010,10,"PIEMONTE",908,2,10908,"OSPEDALE MAURIZIANO  UMBERTO I - TORINO ","LARGO TURATI FILIPPO                    ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","RIABILITAZIONE",8,0,4,0,12
2011,10,"PIEMONTE",201,1,10007,"OSPEDALE MARTINI                        ","VIA TOFANE                              ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",223,0,21,1,245
2011,10,"PIEMONTE",201,1,10010,"OSPEDALE OFTALMICO                      ","VIA JUVARRA FILIPPO                     ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",39,0,4,20,63
2011,10,"PIEMONTE",201,1,10012,"OSPEDALE EVANGELICO VALDESE             ","VIA PELLICO SILVIO                      ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",51,0,20,36,107
2011,10,"PIEMONTE",201,1,10012,"OSPEDALE EVANGELICO VALDESE             ","VIA PELLICO SILVIO                      ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",0,0,1,0,1
2011,10,"PIEMONTE",201,1,10612,"CASA DI CURA KOELLIKER OSPEDALINO       ","CORSO FERRARIS GALILEO                  ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",84,0,0,21,105
2011,10,"PIEMONTE",201,1,10612,"CASA DI CURA KOELLIKER OSPEDALINO       ","CORSO FERRARIS GALILEO                  ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",30,0,0,0,30
2011,10,"PIEMONTE",201,1,10653,"PROMEA S.P.A.                           ","VIA MENABREA FEDERICO                   ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",0,0,0,7,7
2011,10,"PIEMONTE",201,1,10655,"CASA DI CURA CELLINI                    ","VIA CELLINI BENVENUTO                   ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",79,0,0,17,96
2011,10,"PIEMONTE",201,1,10893,"PRESIDIO SANITARIO SAN CAMILLO          ","STRADA COMUNALE SANTA MARGHERITA        ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",92,0,25,0,117
2011,10,"PIEMONTE",202,1,10003,"OSPEDALE MARIA VITTORIA                 ","VIA CIBRARIO LUIGI                      ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",284,0,18,28,330
2011,10,"PIEMONTE",202,1,10003,"OSPEDALE MARIA VITTORIA                 ","VIA CIBRARIO LUIGI                      ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",0,0,2,0,2
2011,10,"PIEMONTE",202,1,10011,"TORINO NORD EMERGENZA SAN GIOVANNI BOSCO","PIAZZA DEL DONATORE DI SANGUE           ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",338,0,17,13,368
2011,10,"PIEMONTE",202,1,10013,"OSPEDALE AMEDEO DI SAVOIA               ","CORSO SVIZZERA                          ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",71,0,24,0,95
2011,10,"PIEMONTE",202,1,10611,"VILLA MARIA PIA HOSPITAL                ","STRADA COMUNALE DI MONGRENO             ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",101,0,2,12,115
2011,10,"PIEMONTE",202,1,10611,"VILLA MARIA PIA HOSPITAL                ","STRADA COMUNALE DI MONGRENO             ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",20,0,0,0,20
2011,10,"PIEMONTE",202,1,10613,"SPA VILLA CRISTINA                      ","STRADA DELLE VALLETTE                   ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",151,0,0,0,151
2011,10,"PIEMONTE",202,1,10890,"PRESIDIO SANITARIO AUSILIATRICE - FONDAZ","VIA PEYRON AMEDEO                       ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",25,0,25,0,50
2011,10,"PIEMONTE",202,1,10892,"PRESIDIO SANITARIO GRADENIGO","CORSO REGINA MARGHERITA                 ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","ACUTI",136,0,18,25,179
2011,10,"PIEMONTE",202,1,10892,"PRESIDIO SANITARIO GRADENIGO","CORSO REGINA MARGHERITA                 ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",14,0,0,0,14
2011,10,"PIEMONTE",202,1,10897,"PRESIDIO SANITARIO OSPEDALE COTTOLENGO","VIA SAN GIUSEPPE BENEDETTO COTTOLENGO   ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","ACUTI",123,0,36,0,159
2011,10,"PIEMONTE",202,1,10897,"PRESIDIO SANITARIO OSPEDALE COTTOLENGO","VIA SAN GIUSEPPE BENEDETTO COTTOLENGO   ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","LUNGODEGENZA",21,0,0,0,21
2011,10,"PIEMONTE",202,1,10897,"PRESIDIO SANITARIO OSPEDALE COTTOLENGO","VIA SAN GIUSEPPE BENEDETTO COTTOLENGO   ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",23,0,0,0,23
2011,10,"PIEMONTE",202,1,10898,"PRESIDIO MAJOR                          ","VIA SANTA GIULIA                        ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",80,0,0,0,80
2011,10,"PIEMONTE",901,2,10901,"AZIENDA OSPED.S.GIOVANNI BATTISTA DI TOR","CORSO LAZZARI FRANCESCO DETTO IL BRAMANT",1272,"TORINO                                  ","TO","2.2","Azienda Ospedaliera integrata con l'Università","ACUTI",1096,0,161,43,1300
2011,10,"PIEMONTE",902,2,10902,"C.T.O.-MARIA ADELAIDE                   ","VIA ZURETTI GIANFRANCO                  ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","ACUTI",283,0,11,32,326
2011,10,"PIEMONTE",902,2,10902,"C.T.O.-MARIA ADELAIDE                   ","VIA ZURETTI GIANFRANCO                  ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","RIABILITAZIONE",74,0,10,0,84
2011,10,"PIEMONTE",903,2,10903,"AZIENDA OSPEDALIERA O.I.R.M.S.-SANT'ANNA","CORSO SPEZIA                            ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","ACUTI",583,0,97,47,727
2011,10,"PIEMONTE",908,2,10908,"OSPEDALE MAURIZIANO  UMBERTO I - TORINO ","LARGO TURATI FILIPPO                    ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","ACUTI",364,0,25,17,406
2011,10,"PIEMONTE",908,2,10908,"OSPEDALE MAURIZIANO  UMBERTO I - TORINO ","LARGO TURATI FILIPPO                    ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","LUNGODEGENZA",18,0,0,0,18
2011,10,"PIEMONTE",908,2,10908,"OSPEDALE MAURIZIANO  UMBERTO I - TORINO ","LARGO TURATI FILIPPO                    ",1272,"TORINO                                  ","TO",0,"Azienda Ospedaliera","RIABILITAZIONE",8,0,4,0,12
2012,10,"PIEMONTE",201,1,10007,"OSPEDALE MARTINI                        ","VIA TOFANE, 71                          ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",223,0,18,1,242
2012,10,"PIEMONTE",201,1,10010,"OSPEDALE OFTALMICO                      ","VIA JUVARRA FILIPPO, 19                 ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",44,0,4,25,73
2012,10,"PIEMONTE",201,1,10012,"OSPEDALE EVANGELICO VALDESE             ","VIA PELLICO SILVIO, 19                  ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",30,0,23,36,89
2012,10,"PIEMONTE",201,1,10012,"OSPEDALE EVANGELICO VALDESE             ","VIA PELLICO SILVIO, 19                  ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",0,0,1,0,1
2012,10,"PIEMONTE",201,1,10612,"CASA DI CURA KOELLIKER OSPEDALINO       ","CORSO FERRARIS GALILEO, 255             ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",84,0,0,21,105
2012,10,"PIEMONTE",201,1,10612,"CASA DI CURA KOELLIKER OSPEDALINO       ","CORSO FERRARIS GALILEO, 255             ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",30,0,0,0,30
2012,10,"PIEMONTE",201,1,10653,"PROMEA S.P.A.                           ","VIA MENABREA FEDERICO, 14               ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",0,0,0,7,7
2012,10,"PIEMONTE",201,1,10655,"CASA DI CURA CELLINI                    ","VIA CELLINI BENVENUTO, 5                ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",79,0,0,17,96
2012,10,"PIEMONTE",201,1,10893,"PRESIDIO SANITARIO SAN CAMILLO          ","STRADA COMUNALE SANTA MARGHERITA, 136   ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",92,0,25,0,117
2012,10,"PIEMONTE",202,1,10003,"OSPEDALE MARIA VITTORIA                 ","VIA CIBRARIO LUIGI, 72                  ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",288,0,18,26,332
2012,10,"PIEMONTE",202,1,10003,"OSPEDALE MARIA VITTORIA                 ","VIA CIBRARIO LUIGI, 72                  ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","RIABILITAZIONE",0,0,1,0,1
2012,10,"PIEMONTE",202,1,10011,"TORINO NORD EMERGENZA SAN GIOVANNI BOSCO","PIAZZA DEL DONATORE DI SANGUE, 3        ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",338,0,17,13,368
2012,10,"PIEMONTE",202,1,10013,"OSPEDALE AMEDEO DI SAVOIA               ","CORSO SVIZZERA, 164                     ",1272,"TORINO                                  ","TO",1,"Ospedale a gestione diretta","ACUTI",71,0,24,0,95
2012,10,"PIEMONTE",202,1,10611,"VILLA MARIA PIA HOSPITAL                ","STRADA COMUNALE DI MONGRENO, 180        ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","ACUTI",101,0,2,12,115
2012,10,"PIEMONTE",202,1,10611,"VILLA MARIA PIA HOSPITAL                ","STRADA COMUNALE DI MONGRENO, 180        ",1272,"TORINO                                  ","TO","5.1","Casa di cura privata accreditata","RIABILITAZIONE",20,0,0,0,20
2012,10,"PIEMONTE",202,1,10890,"PRESIDIO SANITARIO AUSILIATRICE - FONDAZ","VIA PEYRON AMEDEO, 42                   ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","RIABILITAZIONE",25,0,25,0,50
2012,10,"PIEMONTE",202,1,10892,"PRESIDIO SANITARIO GRADENIGO            ","CORSO REGINA MARGHERITA, 8              ",1272,"TORINO                                  ","TO",8,"Istituto qualificato presidio della U.S.L.","ACUTI",136,0,18,25,179
